order,video_id,topic_category,hook_type,pacing_speed,duration_sec,views,likes,shares,comments,saves,engagement_rate_pct,title,url
208,"7442930263631383815","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Semalam dalam masa 2 jam kita berjaya kumpul bantuan untuk 2,000 mangsa banjir kat Pasir Mas. Terima kasih kepada semua volunteers yang datang derma barang keperluan. Kita supply ke dua buah sekolah. Ada nasi, pakaian, pad, ubat, diapers, makanan kucing, selimut & macam-macam lagi. Hari ni kita akan go bigger. Kilang KA akan bawa beribu dendeng yang dah retort, and kita juga akan sediakan nasi dan barang keperluan penuh satu lori besar untuk hari ini. Volunteers jemput datang untuk sumbang tenaga dan barang keperluan. Details ada kat tweet di bawah. Thank you guyss! created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7442930263631383815"
209,"7442377696191057170","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Harap semua mangsa banjir selamat. Sama-sama kita doa harap banjir cepat surut nanti 🤲 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7442377696191057170"
210,"7440088834961870087","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"100 hari lagi nak puasa!! 🥹🥹 created by Khairulaming with Uji Rashid & Hail Amir’s Seloka Hari Raya","https://www.tiktok.com/@khairulaming/video/7440088834961870087"
211,"7439268274094738695","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Alhamdulillah Dendeng dan Sambal Nyet kini disahkan HALAL oleh JAKIM. Bermula dengan kilang dari zero, kita bina sedikit demi sedikit sehingga dapat pengiktirafan. So far kita dah dapat sijil MESTI dan HALAL, doakan kita boleh apply untuk HACCP juga untuk kilang kat Kelantan 🙏🏻 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7439268274094738695"
212,"7436356879942503687","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Salam dari China with @Pinn Yang 🇨🇳 Semalam kitaorang all out kempen 11.11 and alhamdulillah KA dapat achieve RM1 juta sales and Pin Yang also dapat buat RM1 juta. Tidur 2 jam and terus pergi airport fly ke Shanghai 🥹Kitaorang datang sini nak belajar pasal e-commerce livestream kat China and kita akan  bawak balik sebanyak mungkin ilmu untuk share dengan SME sellers kat Malaysia. Stay tuned guys 🙌🏻 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7436356879942503687"
213,"7435479521593265426","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Doakan semuanya berjalan lancar. Semoga kita boleh naikkan produk lokal tempatan ke level yang lagi tinggi. Jumpa korang malam ni! 🥹  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7435479521593265426"
214,"7434518380696079634","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Komen korang berniaga apa dan boleh isi borang di profile KA 😁 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7434518380696079634"
215,"7431060268559404306","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"My friend dah tak sabar nak sambut Deepavali so kita masakkan dia Ulundu Vadai, Masala Tea and Koli Curry. Rasa happy jap Vinoothene approve aku masak hahaha. Selamat balik kampung guyss and have a great celebration with your family. Happy Deepavali!! 🥳🥳 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7431060268559404306"
216,"7429280561463659784","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Hasil daripada video New Zealand, kita dijemput Oman Tourism untuk explore Oman selama 8 hari 7 malam. Tourism diaorang bagi semua benda 5 star, mintak la apa pun semua diaorang bagi 😭 Berbekalkan dengan 8 biji camera, 7 hari shooting, 3 team members, Oman series ni hopefully akan jadi lagi besar dari New Zealand series. Stay tuned untuk 7 episod nanti  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7429280561463659784"
217,"7426245242040388872","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Sedapnya makan tengah malam 🤤 Boleh tekan bag kuning untuk dapatkan Dendeng Nyet & Sambal Nyet Berapi  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7426245242040388872"
218,"7421841888740707592","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Apa benda random yang korang pernah jumpa masa travel tapi masih ingat sampai sekarang? created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7421841888740707592"
219,"7415074783014145287","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Semoga kita semua dapat peluang untuk menziarahi Madinah, kota Rasulullah SAW. Salam Maulidur Rasul ✨🌙 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7415074783014145287"
220,"7418439674999360786","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",0,3300000,266900,4474,2139,4495,8.83,"Pening dengan kawan-kawan tapi syukur dapat circle yang masuk air macam ni. Love you guys ❤️🥹","https://www.tiktok.com/@khairulaming/video/7418439674999360786"
221,"7416270227048025362","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",0,1500000,108100,1509,2030,2890,8.03,"Kita baru terima surat penghargaan rasmi daripada Perdana Menteri New Zealand di Wellington. Doakan agar kami dapat teruskan buat content yang harumkan nama Malaysia di mata dunia ❤️🇲🇾","https://www.tiktok.com/@khairulaming/video/7416270227048025362"
222,"7414484985349950728","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Menitik air mata bila edit video ni. Jangan biarkan sesiapa pecahkan perpaduan negara kita. Sama-sama kita pelihara, jaga dan bangga dengan tanah air kita. Selamat Hari Malaysia, negaraku yang tercinta 🇲🇾 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7414484985349950728"
223,"7413600977242131719","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Kita tutup kilang selama 5 hari untuk bawa kesemua 100 staff Khairulaming bercuti di Penang Semua staff dapat hotel 5 star bilik seaview, duit poket untuk shopping, main escape park, parasailing, banana boat, jetski, explore bandar georgetown, makan nasi kandar, grand dinner dan macam-macam lagi. Yang penting semua staff dapat berehat and bercuti dgn happy 😁❤️ created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7413600977242131719"
224,"7411889895112740104","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"KA dan Pin Yang akan bergabung untuk jual produk lokal tempatan anak Malaysia. Jangan lupa join livestream kita 9 September, Isnin, jam 9 malam okeh!! 😁😁 Support Jom Lokal di TikTokShop!  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7411889895112740104"
225,"7410291572601818376","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Hari ni Khairulaming dan Perdana Menteri New Zealand berjumpa sebagai tanda penghargaan dari pihak New Zealand untuk video masak yang kita buat dekat sana 🥹 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7410291572601818376"
226,"7409613817564499216","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"I hope one day korang juga boleh sampai ke tempat ni. Ini salah satu tempat paling cantik aku pernah pergi dalam hidup  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7409613817564499216"
227,"7405085691333463297","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Let me know kalau korang suka series resipi sihat yang macam ni. Ayuh kita sama-sama fit di pagi raya tahun depan okeh 🤣 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7405085691333463297"
228,"7403178476150328593","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Menu bujang paling senang boleh buat dekat rumah. Best bila combine Dendeng dengan Sambal Nyet ni, lagi kick rasa dia 🤩 #makanlokal  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7403178476150328593"
229,"7402960435814599952","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Fitnah dah makin berleluasa. Please tolong report scammer yang salah guna muka dan suara orang untuk menipu orang ramai. KA tak jual barang2 selain dari Sambal Nyet dan Dendeng Nyet sahaja created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7402960435814599952"
230,"7401865672415857921","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Get ready for TikTok Awards 2024 🍉🍉 #TikTokAwardsMY2024 #ImpianMuTikTokAwards  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7401865672415857921"
231,"7401095688030899473","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Sejujurnya ni antara video paling happy dapat buat selama 7 tahun ni. Dapat peluang masak kat tengah ladang buah di New Zealand sambil buat kawan dari serata dunia. From “buat video masak dalam rumah sewa sorang2” to this 🥹  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7401095688030899473"
232,"7398148910016892177","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Ini episode ke-2 trip ke New Zealand. Kali ni hujan berterusan di NZ tapi kita continue shooting dalam basah. Bermula dengan masak nasi lemak, hot chocolate & blueberry ice cream, kemudian naik feri tengok air terjun, lepak tepi sungai dan lari tengah padang. NZ ni hujan pun lawa 🥹 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7398148910016892177"
233,"7395779265796508944","BEHIND_THE_SCENES_BISNES","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Alhamdulillah KA dipilih sebagai juri rasmi untuk TikTok Awards 2024. Nantikan siapakah calon-calon yang akan menang title pilihan juri dan juga undian ramai nanti. All the best to all nominees! #ImpianMuTikTokAwards #TikTokAwardsMY2024 @TikTok Malaysia  created by Khairulaming with The Beatles’s Hey Jude","https://www.tiktok.com/@khairulaming/video/7395779265796508944"
234,"7386482448206400786","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Tekan bag kuning untuk tengok restock Dendeng Nyet. Kali ni kita dah naikkan sikit pedas dan kurangkan manis. Boleh makan dengan nasi putih panas-panas 🤤🤤🤤  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7386482448206400786"
235,"7385525098943466759","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Kalau korang nak cari nasi berlauk malam, boleh datang sini 👌🏻 Min nak tolong viralkan kedai peniaga kecil secara percuma. Dah mintak izin owner untuk viralkan and dia dah tambah staff and 150kg ikan untuk esok 😁 📍Waze : Nasi Berlauk Malam Sudin Kubis (Buka setiap hari kecuali jumaat, jam 4.30pm-12malam) created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7385525098943466759"
236,"7402218181978230033","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",0,1400000,91800,876,583,1783,7.04,"Di mana sahaja kita berada, jangan lupakan saudara kita di sana  Outfit : Vestio Bespoke Photo 📸 : @Zulhelmey Isnin ","https://www.tiktok.com/@khairulaming/video/7402218181978230033"
237,"7382462369068338448","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"40,000 paket Dendeng Nyet akan kita restock esok malam. Jangan lupa ajak family dan kawan-kawan untuk join nanti 😄 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7382462369068338448"
238,"7379955549590359312","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Menu hari raya haji : Sup Daging Thai  Rasa dia ibarat kahwinkan singgang daging dengan tomyam. Senang sangat nak buat guna daging korban nanti 😚 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7379955549590359312"
239,"7360246160981806352","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Boleh tekan bag kuning kalau ada stock. Terima kasih kepada semua yang dah support Dendeng Nyet Berapi 🥹. Kita akan cuba tambahkan stock sebanyak yang boleh untuk memudahkan orang ramai membeli. Selamat menjamu selera! 🫶🏻 #KongsiSelera #KongsiBersama   created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7360246160981806352"
240,"7356194601176255760","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Sebab tu la aku single lagi. Nak layan 3 ketul ni pun dah penat 😭 #raya2024 #raya #KongsiBersama #KongsiSelera  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7356194601176255760"
241,"7355838600245693712","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Esok rayaaaa! Sebab taknak kalut last minute, semalam kita terus masak rendang, soto ayam and ayam kicap pedas. Bekukan and nanti panaskan balik je 🤣 Selamat hari raya guys! #KongsiBersama #KongsiSelera #IftarwithKhairulaming  #raya  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7355838600245693712"
242,"7355374964934970625","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-28 : Puding Sumi. Boleh buat dessert simple ni time open house raya nanti. Sedap makan sejuk-sejuk 🤤 #KongsiBersama #KongsiSelera #IftarwithKhairulaming  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7355374964934970625"
243,"7354987838686989585","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-27 : Nasi Minyak, Gulai Ayam dan Acar. Boleh buat menu ni untuk open house raya nanti. Nasi minyak ni nak makan dengan ayam masak merah pun boleh jugak 😁 #KongsiBersama #KongsiSelera #IftarwithKhairulaming  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7354987838686989585"
244,"7354620897300385040","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-26 : Soto Ayam Ini resipi yang dah include sup, begedil, nasi impit, suhun goreng, kacang, sambal kicap dan lain-lain toppings. Boleh buat untuk menu hari raya nanti 🥹 #KongsiBersama #KongsiSelera #IftarwithKhairulaming  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7354620897300385040"
245,"7354236520867450113","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-25 : Kek Marble. Boleh buat kek ni malam raya nanti and makan dengan family. Kat luar gebu and dalam masih moist. Senang je nak buat😁 #KongsiBersama #KongsiSelera #IftarwithKhairulaming  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7354236520867450113"
246,"7353995823660797201","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Siapa buat open house? Nak datang beraya ni 🥹 #KongsiBersama #KongsiSelera #IftarwithKhairulaming  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7353995823660797201"
247,"7353876658681613585","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-24 : Rendang 2 Kilo Daging. Boleh save resipi ni siap-siap and buat malam raya nanti. Perfect untuk portion 2 kilo daging. Sedap sangat makan dengan nasi impit or lemang 🥹 #KongsiBersama #KongsiSelera #IftarwithKhairulaming  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7353876658681613585"
248,"7353514641684794640","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-23 : Kerepek Popia Sira. Rasa pedas-pedas manis and rangup bila kunyah. Boleh buat dengan family untuk kuih raya nanti 😄 #KongsiBersama #KongsiSelera #IftarwithKhairulaming  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7353514641684794640"
249,"7353239421971385601","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Semalam kita tutup kedua-dua kilang Nyet untuk meraikan 100 orang staff. Kita bawa semua shopping baju raya, beli barang dapur untuk persiapan raya dengan family, bagi bonus duit raya dan juga buka puasa kat hotel. Lepas raya nanti kita pergi bercuti pulak 😁 #KongsiBersama #KongsiSelera #IftarwithKhairulaming  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7353239421971385601"
250,"7353132018609229057","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-22 : Puding Roti & Kuah Kastard. Ini menu yang confirm laku keras open house raya nanti. Bahan pun simple je tapi rasa sedap sangat makan untuk dessert 🤤 #KongsiSelera #KongsiBersama #IftarwithKhairulaming  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7353132018609229057"
251,"7352750912860933393","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-21 : Thai Red Ruby. Dessert ni sedap makan sejuk-sejuk dengan ais. Best buat buka puasa atau hidang open house raya nanti 🤤 #KongsiSelera #KongsiBersama #IftarwithKhairulaming  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7352750912860933393"
252,"7352387572095569153","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-20 : Cucur Udng Crispy. Sedap makan panas-panas cicah dengan sos. Boleh buat untuk moreh dengan family 😁 #KongsiSelera #KongsiBersama #IftarwithKhairulaming  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7352387572095569153"
253,"7352268437218938128","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Dapat scroll ke tak 🤣  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7352268437218938128"
254,"7352010367502912784","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-19 : Ayam Kung Pao & Oren Aiskrim Soda. Ayam ni sedap sangat buat sahur atau berbuka, minum sekali dengan air oren yang refreshing ni 🤤 #KongsiSelera #KongsiBersama #IftarwithKhairulaming  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7352010367502912784"
255,"7351638126189612290","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-18 : Badak Berendam. Dessert ni sesuai makan panas-panas atau boleh makan sejuk time berbuka dan moreh nanti. Sedap wooo 🤤🤤 #KongsiSelera #KongsiBersama #IftarwithKhairulaming  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7351638126189612290"
256,"7351398826181152002","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Alhamdulillah kita dapat Malaysia Book of Records untuk jualan satu juta ringgit terpantas di TikTokShop semasa launching Dendeng Nyet bulan lepas. This is a new milestone for me and my team. Kita takkan boleh buat semua ni tanpa sokongan daripada anda semua. Thanks guys 🙏🏻 #KongsiSelera #KongsiBersama #IftarwithKhairulaming #TikTokShopBazarRaya2024  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7351398826181152002"
257,"7351268050726931713","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-17 : Laksa Penang. Boleh buat berbuka atau open house raya nanti. Rasa pekat, masam, pedas all in one bowl 🤤 #KongsiSelera #KongsiBersama #IftarwithKhairulaming  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7351268050726931713"
258,"7350899555409464578","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-16 : Frozen Yogurt Bar. Ini dessert paling senang korang boleh buat kat rumah. Ada vibe macam makan llaollao tapi jenis cruncy sikit. Sedap makan sejuk-sejuk 🤤 #KongsiSelera #KongsiBersama #IftarwithKhairulaming  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7350899555409464578"
259,"7350524839683247362","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-15 : Ayam Ros & Kacang Buncis Goreng Telur. Menu ni sesuai sangat nak buat buka puasa atau open house raya nanti. Boleh makan dengan nasi putih atau nasi minyak 🤤 #KongsiSelera #KongsiBersama #IftarwithKhairulaming  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7350524839683247362"
260,"7350153512753433857","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-14 : Egg Drop Soup. Sedap sangat makan panas-panas untuk berbuka atau untuk sahur 🤤 #KongsiSelera #KongsiBersama #IftarwithKhairulaming  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7350153512753433857"
261,"7349782530255637761","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-13 : Crab Rangoon. Sangat sedap yee kunyah benda ni lepas moreh 😭 Rasa crispy, creamy, and sedap cicah dengan sos thai tu 🥹 #KongsiSelera #KongsiBersama #IftarwithKhairulaming  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7349782530255637761"
262,"7349411474328145153","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-12 : Gulai Ikan Kelantan. Nasi berlauk ni merupakan salah satu menu breakfast paling popular di Kelantan. Sedap sangat-sangat makan dengan nasi panas dan juga sambal belacan 🥹 #KongsiSelera #KongsiBersama #IftarwithKhairulaming  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7349411474328145153"
263,"7349036282640649473","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-11 : Ayam Goreng ala Raising Cane’s Selalu nampak orang makan ayam ni kat fyp tapi tak ada jual kat Malaysia. Sedap rupanyaa 🥹 Sesuai kalau peniaga nak jual kat food festival, pasal malam, or jual kat tepi jalan #KongsiSelera #KongsiBersama #IftarwithKhairulaming  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7349036282640649473"
264,"7348669467229949186","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-10 : Ayam Kicap Pedas, Sambal Gesek dan Telur Dadar Ini antara menu paling best boleh buat bulan puasa ni. Memang boleh kecur air liur makan berbuka nanti 🤤 #KongsiSelera #KongsiBersama #IftarwithKhairulaming  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7348669467229949186"
265,"7348298876362788097","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-9 : Buko Pandan. Rasa creamy susu dicampur dengan aroma pandan dan juga rasa fresh air kelapa. Sedap makan sejuk-sejuk sebagai dessert berbuka 🤤 #KongsiSelera #KongsiBersama #IftarwithKhairulaming  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7348298876362788097"
266,"7348073040355282178","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Sahur dengan Nasi Goreng Tomyam. Rasa masam, pedas, wangi serai dan daun limau memang sedap sangat makan waktu sahur. Selamat bersahur guys! 😁 #KongsiSelera #KongsiBersama #IftarwithKhairulaming  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7348073040355282178"
267,"7347927071169023234","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-8 : Ikan Bakar Guna Air Fryer. Sangatlah sedap and senang untuk buat, guna air fryer je! Rasa dia macam ikan bakar kat kedai 😭 #KongsiSelera #KongsiBersama #IftarwithKhairulaming  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7347927071169023234"
268,"7347700488684473602","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Masak sedap-sedap tapi portion makan kena jaga. Barulah fit di pagi syawal nanti hehe 🤣🤣 Selamat berpuasa guys! #KongsiSelera #KongsiBersama #IftarwithKhairulaming  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7347700488684473602"
269,"7347554697223343361","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-7 : Kerabu Suhun & Kerabu Bilis. Rasa masam, pedas, masin, manis memang kick boleh berair hidung bila makan 🤤 Boleh buat untuk berbuka nanti #KongsiSelera #KongsiBersama #IftarwithKhairulaming  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7347554697223343361"
270,"7347185281310772482","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-6 : Popia Carbonara. Sangatlah sedap makan time moreh, rasa popia crispy dipenuhi dengan sos carbonara yang creamy bersama dengan mozarella cheese 🤤 #KongsiSelera #KongsiBersama #IftarwithKhairulaming  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7347185281310772482"
